Date,open,high,low,close,volume,dividends,stock_splits,price_change_$,price_change_%,price_swing,volume_change,volume_change_%,price_change_binary
1993-03-25,26.780552178353176,26.985552925717048,26.74327931519611,26.929643630981445,110100,0.0,0,0.16773223876953125,0.6267573205490234,0.24227361052093954,72900.0,195.96774193548387,1.0
1993-03-26,26.910991597026275,26.92962801779984,26.761900230837764,26.780536651611328,101500,0.0,0,-0.1491069793701172,-0.5536908746856781,0.16772778696207524,-8600.0,-7.811080835603996,0.0
1993-03-29,26.79918806799071,27.02282524241066,26.79918806799071,26.892370223999023,87100,0.0,0,0.11183357238769531,0.41759272356092436,0.22363717441995234,-14400.0,-14.187192118226601,1.0
1993-03-30,26.929659411753963,26.96693229675293,26.892386526754997,26.96693229675293,56000,0.0,0,0.07456207275390625,0.2772610674806429,0.07454576999793261,-31100.0,-35.7060849598163,1.0
1993-03-31,27.041464407249443,27.11601013959196,26.94828224182129,26.94828224182129,111600,0.0,0,-0.018650054931640625,-0.06915897858313778,0.16772789777067132,55600.0,99.28571428571429,0.0
1993-04-01,26.98554608294072,26.98554608294072,26.799181814412123,26.855091094970703,129500,0.0,0,-0.09319114685058594,-0.3458147944805244,0.186364268528596,17900.0,16.03942652329749,0.0
1993-04-02,26.631461021158394,26.631461021158394,26.296005249023438,26.296005249023438,59400,0.0,0,-0.5590858459472656,-2.081861662543266,0.3354557721349565,-70100.0,-54.13127413127413,0.0
1993-04-05,26.50100599323913,26.50100599323913,26.351914538987433,26.42646026611328,172200,0.0,0,0.13045501708984375,0.496102034717568,0.14909145425169612,112800.0,189.8989898989899,1.0
1993-04-06,26.482378053193045,26.482378053193045,26.277377237862204,26.3519229888916,129700,0.0,0,-0.07453727722167969,-0.2820554719440009,0.20500081533084114,-42500.0,-24.680603948896632,0.0
1993-04-07,26.389178157104748,26.445087432861328,26.33326888134817,26.445087432861328,28000,0.0,0,0.09316444396972656,0.35353945140549753,0.11181855151315645,-101700.0,-78.41171935235158,1.0
1993-04-08,26.556918851573784,26.556918851573784,26.296008771628497,26.407827377319336,180800,0.0,0,-0.03726005554199219,-0.1408959438556891,0.2609100799452868,152800.0,545.7142857142858,0.0
1993-04-12,26.668718126969946,26.799173072384892,26.631445285422817,26.780536651611328,348500,0.0,0,0.3727092742919922,1.4113590980683923,0.16772778696207524,167700.0,92.75442477876106,1.0
1993-04-13,26.76191439098782,26.929642266697353,26.743277960353428,26.83646011352539,146100,0.0,0,0.0559234619140625,0.20882128928771002,0.18636430634392553,-202400.0,-58.07747489239598,1.0
1993-04-14,26.855097908635464,26.87373434021675,26.780552182310313,26.7991886138916,119600,0.0,0,-0.03727149963378906,-0.13888381506398634,0.09318215790643691,-26500.0,-18.138261464750173,0.0
1993-04-15,26.780552182310313,26.855097908635464,26.687370024403876,26.7991886138916,148600,0.0,0,0.0,0.0,0.16772788423158858,29000.0,24.24749163879599,0.0
1993-04-16,26.817825045472887,26.855097908635464,26.761915750729024,26.7991886138916,47900,0.0,0,0.0,0.0,0.09318215790644047,-100700.0,-67.76581426648721,0.0
1993-04-19,26.79919080627697,26.873736538700552,26.66873577453571,26.6873722076416,157000,0.0,0,-0.11181640625,-0.41723802858732434,0.20500076416484347,109100.0,227.7661795407098,0.0
1993-04-20,26.65010318421481,26.687376055801124,26.38919308311061,26.556921005249023,279500,0.0,0,-0.13045120239257812,-0.4888124667262107,0.2981829726905154,122500.0,78.02547770700637,0.0
1993-04-21,26.61282048064671,26.61282048064671,26.463729049382586,26.53827476501465,67900,0.0,0,-0.018646240234375,-0.07021235718813011,0.14909143126412516,-211600.0,-75.70661896243291,0.0
1993-04-22,26.426462748650977,26.650099951037305,26.20282554626465,26.20282554626465,97700,0.0,0,-0.33544921875,-1.2640204448867263,0.44727440477265645,29800.0,43.888070692194404,0.0
1993-04-23,26.14692035675049,26.221466102600097,26.053738174438475,26.09101104736328,106000,0.0,0,-0.11181449890136719,-0.42672687609183024,0.16772792816162152,8300.0,8.49539406345957,0.0
1993-04-26,26.109642597305594,26.202824762178206,25.81145966971324,25.886005401611328,62600,0.0,0,-0.20500564575195312,-0.7857328540461858,0.39136509246496587,-43400.0,-40.943396226415096,0.0
1993-04-27,25.848738428534265,26.165557861328125,25.848738428534265,26.165557861328125,156800,0.0,0,0.2795524597167969,1.079936650632838,0.31681943279386005,94200.0,150.47923322683704,1.0
1993-04-28,26.12827082653713,26.18418010790632,26.072361545167933,26.109634399414062,85900,0.0,0,-0.0559234619140625,-0.21372929333456187,0.11181856273838875,-70900.0,-45.21683673469388,0.0
1993-04-29,26.16556246499263,26.221471786499023,26.016470940975577,26.221471786499023,85000,0.0,0,0.11183738708496094,0.42833762194491215,0.20500084552344688,-900.0,-1.0477299185098952,1.0
1993-04-30,26.314637313420423,26.407819456881544,26.25872802734375,26.25872802734375,88500,0.0,0,0.03725624084472656,0.14208295075148736,0.14909142953779408,3500.0,4.117647058823529,1.0
1993-05-03,26.296005243643044,26.42646026611328,26.184186652954274,26.42646026611328,80500,0.0,0,0.16773223876953125,0.6387675693768116,0.24227361315900708,-8000.0,-9.03954802259887,1.0
1993-05-04,26.482367108761217,26.612822119149204,26.445094248650364,26.51963996887207,149100,0.0,0,0.09317970275878906,0.3526000146083645,0.1677278704988403,68600.0,85.21739130434783,1.0
1993-05-05,26.519641059549354,26.687368936946363,26.519641059549354,26.594186782836914,109000,0.0,0,0.07454681396484375,0.2811003997503152,0.16772787739700945,-40100.0,-26.894701542588866,1.0
1993-05-06,26.556922111833146,26.575558548402853,26.482376365554313,26.501012802124023,54700,0.0,0,-0.09317398071289062,-0.3503546901950102,0.0931821828485404,-54300.0,-49.81651376146789,0.0
1993-05-07,26.519633133870098,26.519633133870098,26.40781458235694,26.445087432861328,68000,0.0,0,-0.05592536926269531,-0.21103106390791587,0.11181855151315645,13300.0,24.314442413162705,0.0
1993-05-10,26.482376365554313,26.650104294681682,26.482376365554313,26.501012802124023,113900,0.0,0,0.05592536926269531,0.21147734680279803,0.1677279291273699,45900.0,67.5,1.0
1993-05-11,26.50100110158199,26.61281967163086,26.42645538821608,26.61281967163086,42600,0.0,0,0.11180686950683594,0.42189659067624297,0.18636428341477895,-71300.0,-62.59877085162423,1.0
1993-05-12,26.501030984800963,26.594213231582962,26.501030984800963,26.575576782226562,31000,0.0,0,-0.037242889404296875,-0.13994341773561716,0.09318224678199982,-11600.0,-27.230046948356808,0.0
1993-05-13,26.463728742958217,26.463728742958217,26.240091598651528,26.25872802734375,129100,0.0,0,-0.3168487548828125,-1.1922554211305672,0.22363714430668935,98100.0,316.4516129032258,0.0
1993-05-14,26.258733478459444,26.333279208703477,26.22146061333743,26.240097045898438,63500,0.0,0,-0.0186309814453125,-0.07095157627555942,0.11181859536604577,-65600.0,-50.81332300542215,0.0
1993-05-17,26.314630787843353,26.333267211914062,26.20281224341909,26.333267211914062,34000,0.0,0,0.093170166015625,0.3550679170608797,0.1304549684949734,-29500.0,-46.45669291338583,1.0
1993-05-18,26.35192054662083,26.37055698265097,26.221465494409834,26.314647674560547,105200,0.0,0,-0.018619537353515625,-0.07070728141584921,0.14909148824113672,71200.0,209.41176470588238,0.0
1993-05-19,26.314634716237773,26.855091094970703,26.146906874562035,26.855091094970703,50200,0.0,0,0.5404434204101562,2.0537741074626856,0.7081842204086684,-55000.0,-52.28136882129277,1.0
1993-05-20,26.85509790466731,26.929643630981445,26.79918860993171,26.929643630981445,98200,0.0,0,0.07455253601074219,0.2776104379876933,0.13045502104973394,48000.0,95.61752988047809,1.0
1993-05-21,26.948282271124132,26.985555137335922,26.66873577453571,26.6873722076416,221400,0.0,0,-0.24227142333984375,-0.8996458574042193,0.3168193628002136,123200.0,125.45824847250509,0.0
1993-05-24,26.74327931914774,26.89237077179804,26.74327931914774,26.7991886138916,30500,0.0,0,0.11181640625,0.41898619834133666,0.14909145265029977,-190900.0,-86.22402890695574,1.0
1993-05-25,26.91100037552928,26.91100037552928,26.855091094970703,26.855091094970703,191800,0.0,0,0.05590248107910156,0.20859766272969923,0.055909280558577024,161300.0,528.8524590163935,1.0
1993-05-26,26.929641734091202,27.209188188078308,26.911005303825394,27.1905517578125,102400,0.0,0,0.3354606628417969,1.2491510889144606,0.2981828842529133,-89400.0,-46.61105318039625,1.0
1993-05-27,27.227838577889674,27.227838577889674,27.060110619504318,27.097383499145508,53800,0.0,0,-0.09316825866699219,-0.34264938606927203,0.16772795838535615,-48600.0,-47.4609375,0.0
1993-05-28,27.078750951749832,27.078750951749832,26.836477199256546,26.96693229675293,79100,0.0,0,-0.13045120239257812,-0.4814162311895973,0.2422737524932863,25300.0,47.026022304832715,0.0
1993-06-01,27.060099184635483,27.32100923187026,27.0228263207448,27.227827072143555,28300,0.0,0,0.260894775390625,0.9674618251703743,0.29818291112545836,-50800.0,-64.22250316055626,1.0
1993-06-02,27.153278897280885,27.283733909141535,27.04146031568604,27.1905517578125,20300,0.0,0,-0.03727531433105469,-0.13690153912131528,0.2422735934554936,-8000.0,-28.26855123674912,0.0
1993-06-03,27.134656378786698,27.134656378786698,27.041474179683725,27.097383499145508,21600,0.0,0,-0.09316825866699219,-0.34264938606927203,0.09318219910297287,1300.0,6.403940886699508,0.0
1993-06-04,27.022832603270306,27.022832603270306,26.892377549323484,27.004196166992188,32000,0.0,0,-0.09318733215332031,-0.3438978975821001,0.13045505394682166,10400.0,48.148148148148145,0.0
1993-06-07,27.06009454278074,27.06009454278074,26.91100311279297,26.91100311279297,121400,0.0,0,-0.09319305419921875,-0.34510582586098465,0.14909142998777014,89400.0,279.375,0.0
1993-06-08,26.836455723024766,26.836455723024766,26.66872787475586,26.66872787475586,104500,0.0,0,-0.24227523803710938,-0.900283192795353,0.16772784826890685,-16900.0,-13.920922570016476,0.0
1993-06-09,26.761911392211914,26.873729963488564,26.7246385351197,26.761911392211914,43300,0.0,0,0.09318351745605469,0.34941118261685267,0.14909142836886602,-61200.0,-58.56459330143541,1.0
1993-06-10,26.743263810064203,26.799173072384892,26.68735454774351,26.780536651611328,17900,0.0,0,0.018625259399414062,0.06959614777304086,0.11181852464138231,-25400.0,-58.66050808314087,1.0
1993-06-11,26.87373379279736,26.929643086402347,26.78055163678905,26.892370223999023,647400,0.0,0,0.11183357238769531,0.41759272356092436,0.149091449613298,629500.0,3516.7597765363125,1.0
1993-06-14,26.92963680238214,26.948273229235,26.855091094970703,26.855091094970703,64200,0.0,0,-0.03727912902832031,-0.13862344121327036,0.09318213426429622,-583200.0,-90.08341056533827,0.0
1993-06-15,26.89237077179804,26.911007203379327,26.7991886138916,26.7991886138916,142400,0.0,0,-0.05590248107910156,-0.20816343866199255,0.11181858948772572,78200.0,121.80685358255452,0.0
1993-06-16,26.799181814412123,26.855091094970703,26.724636107000684,26.855091094970703,330900,0.0,0,0.05590248107910156,0.20859766272969923,0.13045498797001898,188500.0,132.37359550561797,1.0
1993-06-17,26.91100937565003,26.94828224182129,26.85510007639314,26.94828224182129,37400,0.0,0,0.09319114685058594,0.3470148230777677,0.09318216542814994,-293500.0,-88.69749168933213,1.0
1993-06-18,26.932813947120408,26.932813947120408,26.726360321044922,26.726360321044922,58500,0.318,0,-0.2219219207763672,-0.8235104515565913,0.20645362607548634,21100.0,56.417112299465245,0.0
1993-06-21,26.801435672409816,26.801435672409816,26.745130135282906,26.78266716003418,29300,0.0,0,0.05630683898925781,0.21067903864530543,0.05630553712691011,-29200.0,-49.914529914529915,1.0
1993-06-22,26.8201944393938,26.8201944393938,26.76388892272607,26.80142593383789,137500,0.0,0,0.018758773803710938,0.0700407233216238,0.05630551666772732,108200.0,369.28327645051195,1.0
1993-06-23,26.801415018142325,26.801415018142325,26.557424545288086,26.557424545288086,227600,0.0,0,-0.2440013885498047,-0.9104045029251335,0.24399047285423947,90100.0,65.52727272727272,0.0
1993-06-24,26.632510113416856,26.914037704467773,26.632510113416856,26.914037704467773,243700,0.0,0,0.3566131591796875,1.3428002349081667,0.2815275910509172,16100.0,7.073813708260106,1.0
1993-06-25,26.895282745361328,26.970356807455847,26.8765142298377,26.895282745361328,44800,0.0,0,-0.018754959106445312,-0.06968467278074728,0.09384257761814752,-198900.0,-81.61674189577349,0.0
1993-06-28,27.026668572277757,27.195585250854492,26.989131532594037,27.195585250854492,439900,0.0,0,0.30030250549316406,1.1165619946678482,0.20645371826045533,395100.0,881.9196428571429,1.0
1993-06-29,27.15803245565597,27.15803245565597,27.026652892981755,27.064189910888672,207500,0.0,0,-0.1313953399658203,-0.48314952134259304,0.13137956267421558,-232400.0,-52.83018867924528,0.0
1993-06-30,27.101726928795593,27.15803245565597,27.026652892981755,27.064189910888672,437600,0.0,0,0.0,0.0,0.13137956267421558,230100.0,110.89156626506025,0.0
1993-07-01,27.101727725733305,27.101727725733305,26.951579649690462,26.989116668701172,605700,0.0,0,-0.0750732421875,-0.27738957801687597,0.15014807604284286,168100.0,38.414076782449726,0.0
1993-07-02,26.89526998213121,26.91403848874819,26.745121929195374,26.838964462280273,285400,0.0,0,-0.15015220642089844,-0.5563435375231359,0.16891655955281593,-320300.0,-52.880964173683346,0.0
1993-07-06,26.801415018142325,26.876489009789783,26.519887549464357,26.557424545288086,246400,0.0,0,-0.2815399169921875,-1.0489969439315228,0.3566014603254253,-39000.0,-13.665031534688158,0.0
1993-07-07,26.53866670432437,26.67004624246459,26.53866670432437,26.632509231567383,343700,0.0,0,0.07508468627929688,0.2827257822054838,0.1313795381402194,97300.0,39.48863636363637,1.0
1993-07-08,26.651297300119435,26.989130646177287,26.613760261668563,26.932825088500977,248200,0.0,0,0.30031585693359375,1.1276288475951446,0.37537038450872373,-95500.0,-27.785859761419847,1.0
1993-07-09,26.932820452013473,27.00789451599121,26.87651490403017,27.00789451599121,378200,0.0,0,0.07506942749023438,0.27872838160704283,0.13137961196104087,130000.0,52.377115229653505,1.0
1993-07-12,26.97034815919582,27.00788517820653,26.932811140185105,26.989116668701172,373700,0.0,0,-0.018777847290039062,-0.06952725351811787,0.0750740380214232,-4500.0,-1.189846641988366,0.0
1993-07-13,27.00787773742888,27.082951754767112,26.8201926940833,26.970340728759766,389600,0.0,0,-0.01877593994140625,-0.06956856043821691,0.2627590606838126,15900.0,4.254749799304255,0.0
1993-07-14,26.989115875074834,27.13926394670251,26.970347366121374,27.064189910888672,617300,0.0,0,0.09384918212890625,0.34797180752273693,0.16891658058113634,227700.0,58.44455852156057,1.0
1993-07-15,27.045418768540067,27.045418768540067,26.89527071153221,26.951576232910156,443800,0.0,0,-0.11261367797851562,-0.41609846202419687,0.15014805700785772,-173500.0,-28.106269236999836,0.0
1993-07-16,26.970351271123196,26.989119782794123,26.8389716894267,26.876508712768555,216400,0.0,0,-0.07506752014160156,-0.27852738367835334,0.15014809336742374,-227400.0,-51.23929698062191,0.0
1993-07-19,26.876493644581068,26.876493644581068,26.782651138838816,26.857725143432617,188200,0.0,0,-0.0187835693359375,-0.06988842761044241,0.09384250574225206,-28200.0,-13.031423290203328,0.0
1993-07-20,26.838982492373795,26.932825088500977,26.70760285779574,26.932825088500977,68500,0.0,0,0.07509994506835938,0.27962139260600477,0.22522223070523495,-119700.0,-63.60255047821467,1.0
1993-07-21,26.895269198397713,26.914037704467773,26.82019517411747,26.914037704467773,142700,0.0,0,-0.018787384033203125,-0.06975645507468295,0.09384253035030454,74200.0,108.32116788321169,0.0
1993-07-22,26.876508412736186,26.914045435659002,26.726360321044922,26.726360321044922,632400,0.0,0,-0.18767738342285156,-0.6973215445547838,0.1876851146140801,489700.0,343.1674842326559,0.0
1993-07-23,26.782651138838816,26.857725143432617,26.763882637690365,26.857725143432617,286200,0.0,0,0.1313648223876953,0.49151781540659606,0.09384250574225206,-346200.0,-54.743833017077804,1.0
1993-07-26,26.932820452013473,27.064200063974514,26.932820452013473,27.00789451599121,121300,0.0,0,0.15016937255859375,0.5591291583952854,0.13137961196104087,-164900.0,-57.61705101327743,1.0
1993-07-27,27.026653687711885,27.04542219721724,26.895274121174396,26.989116668701172,92800,0.0,0,-0.018777847290039062,-0.06952725351811787,0.15014807604284286,-28500.0,-23.495465787304205,0.0
1993-07-28,26.932825088500977,26.989130646177287,26.895288050050105,26.932825088500977,30800,0.0,0,-0.05629158020019531,-0.20857140636053392,0.09384259612718182,-62000.0,-66.8103448275862,0.0
1993-07-29,26.98912328031438,27.158039907242635,26.9515862521081,27.082965850830078,331000,0.0,0,0.15014076232910156,0.5574638450876973,0.20645365513453484,300200.0,974.6753246753248,1.0
1993-07-30,27.08297324230447,27.08297324230447,26.895288050050105,26.932825088500977,75300,0.0,0,-0.15014076232910156,-0.5543734137393221,0.18768519225436364,-255700.0,-77.25075528700907,0.0
1993-08-02,26.970357484002342,27.101737095963383,26.970357484002342,27.00789451599121,41300,0.0,0,0.07506942749023438,0.27872838160704283,0.13137961196104087,-34000.0,-45.15272244355909,1.0
1993-08-03,27.064194128248424,27.139268175760904,26.93281454510159,27.026657104492188,81600,0.0,0,0.018762588500976562,0.06947075600383194,0.20645363065931477,40300.0,97.57869249394673,1.0
1993-08-04,27.026657104492188,27.082962640126546,26.951583056979707,27.026657104492188,434000,0.0,0,0.0,0.0,0.13137958314683829,352400.0,431.86274509803917,0.0
1993-08-05,27.026646241763437,27.026646241763437,26.932803720090646,26.970340728759766,36800,0.0,0,-0.056316375732421875,-0.20837344224514304,0.09384252167279072,-397200.0,-91.52073732718894,0.0
1993-08-06,27.04543154798008,27.064200063974514,26.970357484002342,27.00789451599121,402300,0.0,0,0.03755378723144531,0.13924105597746456,0.09384257997217205,365500.0,993.2065217391305,1.0
1993-08-09,27.082982157540467,27.233130360770076,27.026676581329365,27.158056259155273,828200,0.0,0,0.1501617431640625,0.5559920380877993,0.20645377944071086,425900.0,105.86626895351728,1.0
1993-08-10,27.139270782470703,27.158039296151525,27.101733755109056,27.139270782470703,604900,0.0,0,-0.018785476684570312,-0.06917091748139202,0.05630554104246954,-223300.0,-26.962086452547695,0.0
1993-08-11,27.12050226878988,27.214344837193998,27.12050226878988,27.139270782470703,542200,0.0,0,0.0,0.0,0.09384256840411709,-62700.0,-10.365349644569351,0.0
1993-08-12,27.214337982516348,27.214337982516348,26.970347366121374,27.064189910888672,303700,0.0,0,-0.07508087158203125,-0.27665029095227606,0.24399061639497432,-238500.0,-43.987458502397644,0.0
1993-08-13,27.082959929331516,27.12049694933059,27.082959929331516,27.101728439331055,103500,0.0,0,0.03753852844238281,0.13870183650787946,0.03753701999907477,-200200.0,-65.92031610141586,1.0
1993-08-16,27.12050295401539,27.3269566097207,27.12050295401539,27.251882553100586,241800,0.0,0,0.15015411376953125,0.5540388839245468,0.20645365570531027,138300.0,133.6231884057971,1.0
1993-08-17,27.233120623073432,27.345731735229492,27.233120623073432,27.345731735229492,369300,0.0,0,0.09384918212890625,0.3443768772525719,0.11261111215605979,127500.0,52.72952853598015,1.0
1993-08-18,27.439563149722364,27.552174216000296,27.420794638676043,27.495868682861328,414300,0.0,0,0.15013694763183594,0.5490324745576823,0.1313795773242532,45000.0,12.185215272136475,1.0
1993-08-19,27.51463719390765,27.51463719390765,27.458331660768685,27.495868682861328,28500,0.0,0,0.0,0.0,0.05630553313896414,-385800.0,-93.12092686459088,0.0
1993-08-20,27.43955914548117,27.514633178710938,27.420790637173727,27.514633178710938,80700,0.0,0,0.018764495849609375,0.06824478275642051,0.09384254153721017,52200.0,183.1578947368421,1.0
1993-08-23,27.40203223811871,27.477106299045065,27.40203223811871,27.458337783813477,15600,0.0,0,-0.05629539489746094,-0.2046016551695071,0.07507406092635449,-65100.0,-80.66914498141264,0.0
1993-08-24,27.45833265757222,27.758628845214844,27.45833265757222,27.758628845214844,273400,0.0,0,0.3002910614013672,1.0936243255714735,0.30029618764262267,257800.0,1652.5641025641025,1.0
1993-08-25,27.758626738110102,27.890006310230977,27.72108971750414,27.777395248413086,242300,0.0,0,0.018766403198242188,0.06760565625516199,0.16891659272683768,-31100.0,-11.375274323335772,1.0
1993-08-26,27.796167373657227,27.94631547560811,27.683556297194063,27.796167373657227,120000,0.0,0,0.018772125244140625,0.06758058153495537,0.26275917841404706,-122300.0,-50.474618241848944,1.0
1993-08-27,27.72108971750414,27.777395248413086,27.72108971750414,27.777395248413086,25700,0.0,0,-0.018772125244140625,-0.06753494102906864,0.05630553090894708,-94300.0,-78.58333333333334,0.0
1993-08-30,27.796158762350377,27.92753831085575,27.796158762350377,27.89000129699707,183500,0.0,0,0.11260604858398438,0.4053873575148035,0.1313795485053717,157800.0,614.0077821011673,1.0
1993-08-31,27.871243412862686,27.965085983276367,27.833706384697216,27.965085983276367,66500,0.0,0,0.07508468627929688,0.26921722046453,0.1313795985791515,-117000.0,-63.76021798365122,1.0
1993-09-01,27.871247626120045,27.98385872763972,27.871247626120045,27.927553176879883,136500,0.0,0,-0.037532806396484375,-0.13421309134872564,0.11261110151967557,70000.0,105.26315789473684,0.0
