id,Date,stock_open,stock_high,stock_low,stock_close,stock_volume,stock_dividends,stock_splits,price_change_dollar,price_change_pct,price_swing,volume_change,volume_change_pct,price_change_binary
2245,12/27/2001,79.971559,80.51256262,79.93687711,80.49868774,9407300,0,0,0.48551178,0.606789787,0.575685504,-897500,-8.709533421,1
2246,12/28/2001,80.65822035,80.97727365,80.40158812,80.45707703,10593800,0,0,-0.041610718,-0.051691175,0.575685528,1186500,12.61254558,0
2247,12/31/2001,80.56112776,80.72758921,79.22942551,79.27797699,14619500,0,0,-1.179100037,-1.465501955,1.498163703,4025700,38.00052861,0
2248,1/2/2002,79.83979462,80.2836954,78.93811817,80.13110352,18651900,0,0,0.853126526,1.076120454,1.345577236,4032400,27.58233866,1
2249,1/3/2002,80.21431314,81.11598403,80.13801722,81.03968811,15743000,0,0,0.908584595,1.13387256,0.977966812,-2908900,-15.59573019,1
2250,1/4/2002,81.26861299,81.83042915,80.83858701,81.58073425,20140700,0,0,0.541046143,0.667631077,0.991842137,4397700,27.93432002,1
2251,1/7/2002,81.63622006,81.83736347,80.8455213,81.00505066,13106500,0,0,-0.575683594,-0.705661207,0.991842163,-7034200,-34.92530051,0
2252,1/8/2002,81.00503043,81.19229891,80.43628225,80.81775665,12683700,0,0,-0.187294006,-0.231212751,0.756016661,-422800,-3.225880288,0
2253,1/9/2002,80.92875865,81.69171297,79.99933752,80.15886688,16610300,0,0,-0.658889771,-0.815278471,1.692375456,3926600,30.95784353,0
2254,1/10/2002,80.24204859,80.69981877,79.97154682,80.51255035,12823400,0,0,0.353683472,0.441228133,0.72827195,-3786900,-22.79850454,1
2255,1/11/2002,80.60274211,80.65129359,79.5554113,79.72187805,13708400,0,0,-0.790672302,-0.982048511,1.095882292,885000,6.901445794,0
2256,1/14/2002,79.52075769,79.65253729,79.04217491,79.22251129,12301100,0,0,-0.49936676,-0.626386097,0.610362385,-1407300,-10.26596831,0
2257,1/15/2002,79.45138213,80.03399992,79.00054391,79.86753845,20219900,0,0,0.645027161,0.814196811,1.033456015,7918800,64.37473072,1
2258,1/16/2002,79.27799651,79.34735503,78.16130693,78.25147247,17067000,0,0,-1.616065979,-2.023432812,1.1860481,-3152900,-15.59305437,0
2259,1/17/2002,78.90344504,79.236368,78.65375017,78.84101868,17283400,0,0,0.589546204,0.753399502,0.582617824,216400,1.267943985,1
2260,1/18/2002,78.3763139,78.96586918,78.14742605,78.48035431,17028000,0,0,-0.360664368,-0.457457772,0.818443136,-255400,-1.477718504,0
2261,1/22/2002,78.89651414,79.02136159,77.6965912,77.93935394,11689300,0,0,-0.541000366,-0.689344959,1.324770382,-5338700,-31.35247827,0
2262,1/23/2002,78.11966607,78.757778,77.69657235,78.53582764,12438900,0,0,0.596473694,0.765304899,1.061205653,749600,6.412702215,1
2263,1/24/2002,78.82019375,79.24328744,78.5982434,78.77857971,12142800,0,0,0.242752075,0.309097239,0.645044039,-296100,-2.380435569,1
2264,1/25/2002,78.45955087,79.19476065,78.40406194,78.75779724,12810700,0,0,-0.020782471,-0.026380865,0.790698709,667900,5.500378825,0
2265,1/28/2002,79.00056093,79.20170435,78.32083474,78.97281647,10589200,0,0,0.215019226,0.273013255,0.88086961,-2221500,-17.34097278,1
2266,1/29/2002,78.96585933,79.16006525,76.33019918,76.48972321,27720800,0,0,-2.483093262,-3.144237945,2.829866074,17131600,161.7837042,0
2267,1/30/2002,76.5660207,78.64680758,75.18576689,77.59254456,34711800,0,0,1.10282135,1.441790222,3.461040691,6991000,25.21932989,1
2268,1/31/2002,77.78672672,78.58436251,77.419122,78.50112915,19909200,0,0,0.908584595,1.170968938,1.165240507,-14802600,-42.64428811,1
2269,2/1/2002,78.43874636,78.58440614,77.8006395,78.13356781,15838500,0,0,-0.36756134,-0.468224272,0.78376664,-4070700,-20.44632632,0
2270,2/4/2002,77.84226699,77.84226699,75.90713388,76.19150543,24243400,0,0,-1.942062378,-2.485567257,1.935133117,8404900,53.06626259,0
2271,2/5/2002,75.8793627,76.63537939,75.2759326,75.71983337,33614000,0,0,-0.471672058,-0.619061213,1.359446795,9370600,38.65216925,0
2272,2/6/2002,76.05279443,76.11521552,74.94997415,75.39387512,29486000,0,0,-0.325958252,-0.430479357,1.165241369,-4128000,-12.28059737,0
2273,2/7/2002,75.40772322,76.19842187,74.90833348,74.92220306,23445400,0,0,-0.471672058,-0.625610578,1.290088389,-6040600,-20.4863325,0
2274,2/8/2002,75.34529921,76.81572401,75.11641665,76.3579483,19277800,0,0,1.435745239,1.916314765,1.699307353,-4167600,-17.77576838,1
2275,2/11/2002,76.33021386,77.43302856,76.17068451,77.29431152,18792400,0,0,0.93636322,1.226281273,1.262344044,-485400,-2.51792217,1
2276,2/12/2002,76.96135579,77.48155241,76.31631177,77.0515213,13942500,0,0,-0.242790222,-0.314111372,1.165240648,-4849900,-25.80777336,0
2277,2/13/2002,77.32202881,78.05723835,77.23185801,77.8699646,16781100,0,0,0.818443298,1.062202646,0.82538034,2838600,20.35933297,1
2278,2/14/2002,78.03644831,78.35550167,77.39833628,77.72432709,20453800,0,0,-0.145637512,-0.187026555,0.957165387,3672700,21.8859312,0
2279,2/15/2002,77.7867586,77.84917967,76.7879791,76.91282654,18366800,0,0,-0.811500549,-1.044075362,1.061200571,-2087000,-10.20348297,0
2280,2/19/2002,76.39959137,76.49669438,75.33145302,75.43549347,15988100,0,0,-1.477333069,-1.920788944,1.165241353,-2378700,-12.95108565,0
2281,2/20/2002,75.63662481,76.70475769,74.78349964,76.70475769,29242800,0,0,1.269264221,1.682582247,1.921258055,13254700,82.9035345,1
2282,2/21/2002,76.24695279,76.73246752,75.08864959,75.11639404,26288600,0,0,-1.588363647,-2.07074984,1.643817932,-2954200,-10.10231578,0
2283,2/22/2002,75.15107563,76.25389529,74.81815274,76.04581451,26572900,0,0,0.929420471,1.237307093,1.435742555,284300,1.081457362,1
2284,2/25/2002,76.115191,77.55093389,76.08744653,77.30123901,17458700,0,0,1.2554245,1.650879154,1.463487357,-9114200,-34.29885334,1
2285,2/26/2002,77.40527281,77.71045659,76.69087015,77.14170837,22346500,0,0,-0.15953064,-0.206375269,1.019586443,4887800,27.99635712,0
2286,2/27/2002,77.65496198,78.27919907,76.74635344,77.43994904,28597900,0,0,0.298240662,0.386614022,1.532845626,6251400,27.97485065,1
2287,2/28/2002,77.56480014,78.20290685,77.00992153,77.09315491,23755400,0,0,-0.346794128,-0.447823291,1.192985324,-4842500,-16.93306152,0
2288,3/1/2002,77.48849619,78.96585282,77.34284176,78.88955688,26273600,0,0,1.796401978,2.330170532,1.623011057,2518200,10.60053714,1
2289,3/4/2002,79.00057062,80.45018345,78.82717166,80.28372192,27184600,0,0,1.394165039,1.767236494,1.623011795,911000,3.46735887,1
2290,3/5/2002,79.99237723,80.73452427,79.74268241,80.02705383,22718900,0,0,-0.256668091,-0.319701285,0.991841863,-4465700,-16.42731547,0
2291,3/6/2002,79.83285348,81.25472659,79.81204646,80.97728729,20143200,0,0,0.950233459,1.187390281,1.442680136,-2575700,-11.33725665,1
2292,3/7/2002,81.40035599,81.49745892,80.1588196,80.80386353,19330800,0,0,-0.173423767,-0.214163468,1.338639324,-812400,-4.03312284,0
2293,3/8/2002,81.41423197,81.77490456,80.79000029,81.14373016,19930100,0,0,0.339866638,0.420606916,0.984904268,599300,3.100233824,1
2294,3/11/2002,81.07437369,81.77490659,80.75532041,81.31713104,15621800,0,0,0.173400879,0.213695967,1.019586183,-4308300,-21.6170516,1
2295,3/12/2002,80.52643822,81.32407412,80.41546569,81.26858521,17153600,0,0,-0.048545837,-0.059699398,0.908608431,1531800,9.805528172,0
2296,3/13/2002,80.89406696,80.97730035,80.20740868,80.48484802,17175300,0,0,-0.783737183,-0.964379016,0.769891673,21700,0.126504057,0
2297,3/14/2002,80.48482579,80.75532762,80.20044908,80.37384796,11168100,0,0,-0.111000061,-0.137914233,0.55487854,-6007200,-34.97580828,0
2298,3/15/2002,80.66672069,81.34838871,80.61803012,81.1397171,21220100,0.331,0,0.765869141,0.952883506,0.730358598,10052000,90.00635739,1
2299,3/18/2002,81.45268029,81.77264749,80.75709804,81.15357971,17548900,0,0,0.01386261,0.017084863,1.015549447,-3671200,-17.30057823,1
2300,3/19/2002,81.591811,81.89786362,81.25792914,81.6961441,17912000,0,0,0.542564392,0.668564953,0.639934482,363100,2.069075555,1
2301,3/20/2002,81.03534024,81.0909881,80.1241291,80.15890503,17114500,0,0,-1.537239075,-1.881654381,0.966859,-797500,-4.452322465,0
2302,3/21/2002,80.20067527,80.61802376,79.37988759,80.19371796,25846800,0,0,0.034812927,0.043429894,1.238136169,8732300,51.02281691,1
2303,3/22/2002,80.33975022,80.64580811,79.78328229,80.01978302,15235400,0,0,-0.173934937,-0.216893469,0.862525815,-10611400,-41.05498553,0
2304,3/25/2002,80.05459812,80.24240839,78.80950995,79.02513885,17499600,0,0,-0.994644165,-1.242997828,1.432898444,2264200,14.86144112,0
2305,3/26/2002,78.9625203,80.00589401,78.92774436,79.48420715,19947600,0,0,0.459068298,0.580914257,1.078149653,2448000,13.98889117,1
2306,3/27/2002,79.31724079,79.99891371,79.12943593,79.69285583,19020300,0,0,0.208648682,0.262503319,0.869477787,-927300,-4.64867954,1
2307,3/28/2002,79.97113456,80.52759748,79.64420988,79.6581192,17532900,0,0,-0.034736633,-0.04358814,0.883387591,-1487400,-7.82006593,0
2308,4/1/2002,79.45636042,80.06151357,78.94858306,79.69285583,17711000,0,0,0.034736633,0.043607147,1.112930506,178100,1.015804573,1
2309,4/2/2002,79.28248549,79.95719597,79.13640852,79.25466156,15669500,0,0,-0.438194275,-0.549853899,0.820787457,-2041500,-11.5267348,0
2310,4/3/2002,79.30335504,79.44246941,78.0165286,78.69819641,25658500,0,0,-0.556465149,-0.702122926,1.42594081,9989000,63.74804557,0
2311,4/4/2002,78.32260917,78.87907744,78.06524697,78.37129974,23549000,0,0,-0.326896667,-0.415380126,0.813830467,-2109500,-8.221447084,0
2312,4/5/2002,78.73299178,79.0390445,78.03045191,78.3852005,19404900,0,0,0.013900757,0.01773705,1.008592591,-4144100,-17.59777485,1
2313,4/8/2002,77.43225845,78.62170411,77.36965856,78.55214691,16470100,0,0,0.166946411,0.212982055,1.252045555,-2934800,-15.12401507,1
2314,4/9/2002,78.72606948,78.72606948,77.85659089,78.00266266,15122700,0,0,-0.549484253,-0.699515258,0.869478588,-1347400,-8.180885362,0
2315,4/10/2002,77.97481521,78.97645594,77.9678579,78.8860321,17199300,0,0,0.883369446,1.132486271,1.008598042,2076600,13.7316749,1
2316,4/11/2002,78.52434208,78.63563787,76.86189961,76.92449951,25453700,0,0,-1.961532593,-2.48653981,1.773738268,8254400,47.99265086,0
2317,4/12/2002,77.22353607,77.66175627,76.54186846,77.50177002,14950600,0,0,0.577270508,0.750437782,1.119887804,-10503100,-41.26354911,1
2318,4/15/2002,77.6409475,77.80788587,76.65321597,76.9105835,17394900,0,0,-0.591186523,-0.762803899,1.154669898,2444300,16.34917662,0
2319,4/16/2002,77.69655555,78.823401,77.67568893,78.7399292,15040900,0,0,1.829345703,2.378535723,1.147712074,-2354000,-13.53270211,1
2320,4/17/2002,78.87209873,79.06686098,78.32258792,78.57299805,12920100,0,0,-0.166931152,-0.212003178,0.744273058,-2120800,-14.10022007,0
2321,4/18/2002,78.53126315,78.92078765,77.31399381,78.23216248,25204800,0,0,-0.340835571,-0.433782062,1.606793833,12284700,95.08208141,0
2322,4/19/2002,78.73995073,78.76777467,78.29477828,78.5173645,10499200,0,0,0.285202026,0.364558536,0.472996395,-14705600,-58.34444233,1
2323,4/22/2002,78.16955768,78.20433893,77.09836002,77.20965576,13922900,0,0,-1.30770874,-1.665502591,1.10597891,3423700,32.60915117,0
2324,4/23/2002,77.27224469,77.5435267,76.63231017,76.87576294,16967000,0,0,-0.333892822,-0.432449567,0.911216534,3044100,21.86397949,0
2325,4/24/2002,76.90360681,77.77308501,76.09673379,76.1036911,18902700,0,0,-0.772071838,-1.004311123,1.676351225,1935700,11.40861673,0
2326,4/25/2002,75.9645481,76.3332059,75.62371424,76.145401,25451500,0,0,0.0417099,0.054806671,0.709491665,6548800,34.64478619,1
2327,4/26/2002,76.36799195,76.52102093,74.62903596,74.69859314,19769800,0,0,-1.446807861,-1.900059416,1.891984968,-5681700,-22.32363515,0
2328,4/29/2002,75.0742061,75.30374955,74.16994688,74.32993317,17724400,0,0,-0.368659973,-0.493530009,1.13380267,-2045400,-10.34608342,0
2329,4/30/2002,74.44126618,75.56811219,74.17694664,75.02555847,19473500,0,0,0.695625305,0.935861605,1.391165549,1749100,9.868317122,1
2330,5/1/2002,75.10201073,75.99235509,74.28818083,75.94366455,24575600,0,0,0.918106079,1.223724418,1.704174261,5102100,26.20022081,1
2331,5/2/2002,75.8880764,76.45150203,74.96990739,75.65158081,15666800,0,0,-0.29208374,-0.384605802,1.481594643,-8908800,-36.25059002,0
2332,5/3/2002,75.54024887,75.6515446,74.56643243,74.83075714,18185500,0,0,-0.820823669,-1.085005311,1.085112171,2518700,16.07667169,0
2333,5/6/2002,74.87247998,75.11593273,73.25177191,73.36306763,23630400,0,0,-1.467689514,-1.961345268,1.864160817,5444900,29.94088697,0
2334,5/7/2002,73.80129533,73.95432431,72.96659853,73.10571289,21910000,0,0,-0.257354736,-0.35079604,0.987725785,-1720400,-7.280452299,0
2335,5/8/2002,74.46209108,76.06888458,74.28123819,75.82543182,27917400,0,0,2.719718933,3.720254992,1.787646389,6007400,27.41853035,1
2336,5/9/2002,75.57504575,75.88805577,74.83077262,74.94902039,18085600,0,0,-0.876411438,-1.155827823,1.05728315,-9831800,-35.21746294,0
2337,5/10/2002,75.10209478,75.15774269,73.45356121,73.53703308,18958900,0,0,-1.411987305,-1.8839303,1.704181476,873300,4.828703499,0
2338,5/13/2002,73.88476627,75.08812089,73.58566561,75.03247833,14677700,0,0,1.495445251,2.03359476,1.502455283,-4281200,-22.58147888,1
2339,5/14/2002,76.24975818,76.77144507,75.8184951,76.66710663,34201200,0,0,1.634628296,2.178560981,0.952949968,19523500,133.0147094,1
2340,5/15/2002,76.16625385,77.14702733,76.02018221,76.36797333,29535300,0,0,-0.299133301,-0.390171632,1.126845118,-4665900,-13.64250377,0
2341,5/16/2002,76.30540879,76.84796767,76.04804662,76.76449585,28092000,0,0,0.396522522,0.519226195,0.799921048,-1443300,-4.886694904,1
2342,5/17/2002,76.97315265,77.38354373,76.58362289,77.14009094,27823700,0,0,0.375595093,0.489282302,0.799920839,-268300,-0.955076178,1
2343,5/20/2002,76.95924627,76.99402752,76.15932535,76.30539703,13833800,0,0,-0.834693909,-1.082049423,0.834702172,-13989900,-50.28051625,0
2344,5/21/2002,76.59057594,76.84794333,75.34548285,75.60980225,16877200,0,0,-0.695594788,-0.91159317,1.502460481,3043400,21.99973977,0
2345,5/22/2002,75.27595879,75.90198427,75.12292975,75.77677917,15844200,0,0,0.166976929,0.220840319,0.779054515,-1033000,-6.120683526,1
2346,5/23/2002,75.99935423,76.76449401,75.45680067,76.58364105,13879800,0,0,0.806861877,1.06478777,1.307693341,-1964400,-12.39822774,1
2347,5/24/2002,76.50016151,76.65318519,75.54721163,75.6028595,11877000,0,0,-0.980781555,-1.280667179,1.105973567,-2002800,-14.42960273,0
2348,5/28/2002,75.85328868,75.90893126,74.74035222,75.19248199,24236900,0,0,-0.410377502,-0.542806853,1.168579042,12359900,104.0658415,0
2349,5/29/2002,74.85861072,75.13683955,74.51777139,74.63602448,14773300,0,0,-0.55645752,-0.740044091,0.619068167,-9463600,-39.04624766,0
2350,5/30/2002,74.11435039,74.78210925,73.66222051,74.42736053,18217900,0,0,-0.20866394,-0.279575368,1.119888747,3444600,23.31638835,0
2351,5/31/2002,74.70556548,75.51243846,74.32299296,74.58036041,19826300,0,0,0.152999878,0.205569399,1.189445501,1608400,8.828679486,1
2352,6/3/2002,74.4899339,74.8446825,72.43101016,72.5979538,26056300,0,0,-1.982406616,-2.658081304,2.413672336,6230000,31.42290796,0
2353,6/4/2002,72.44488634,73.17524445,72.02753808,72.77876282,25856200,0,0,0.180809021,0.249055258,1.147706371,-200100,-0.767952472,1
2354,6/5/2002,73.00138509,73.50220536,72.58403662,73.46047211,19695900,0,0,0.68170929,0.936687109,0.918168736,-6160300,-23.82523341,1
2355,6/6/2002,73.41176315,73.45349639,71.74932173,71.96495056,22998500,0,0,-1.495521545,-2.035818043,1.704174665,3302600,16.76795678,0
2356,6/7/2002,70.79638562,72.28493174,70.75465237,71.88149261,24011600,0,0,-0.083457947,-0.115970269,1.530279369,1013100,4.405069896,0
2357,6/10/2002,71.81194534,72.66055695,71.65891632,72.15973663,18759900,0,0,0.278244019,0.387087146,1.001640631,-5251700,-21.8715121,1
2358,6/11/2002,72.43098212,72.71617341,70.76158887,70.92156982,19990700,0,0,-1.238166809,-1.715869357,1.954584541,1230800,6.560802563,0
2359,6/12/2002,70.7476932,71.51283287,70.10080128,71.35285187,31266000,0,0,0.431282043,0.608111248,1.412031581,11275300,56.40272727,1
2360,6/13/2002,71.03980908,71.64496751,70.49029849,70.63637543,21043900,0,0,-0.71647644,-1.00413147,1.154669014,-10222100,-32.69398068,0
2361,6/14/2002,69.77388621,70.64336443,68.51488345,70.53207397,39267500,0,0,-0.104301453,-0.14765969,2.128480976,18223600,86.59801653,0
2362,6/17/2002,70.89379462,72.57710365,70.84510404,72.4240799,17647200,0,0,1.89200592,2.682475949,1.731999611,-21620300,-55.05901827,1
2363,6/18/2002,72.15974319,73.05704546,72.08322868,73.01531219,21628500,0,0,0.5912323,0.816347685,0.973816779,3981300,22.56051952,1
2364,6/19/2002,71.99276919,72.63966095,71.11633399,71.31109619,21540700,0,0,-1.704216003,-2.334052889,1.523326959,-87800,-0.405945858,0
2365,6/20/2002,71.13025836,71.6797691,70.22599911,70.39989471,25691000,0,0,-0.911201477,-1.277783579,1.453769989,4150300,19.26724758,0
2366,6/21/2002,70.12979847,70.45088579,68.88034688,69.29915619,31190700,0.353,0,-1.100738525,-1.56355138,1.570538914,5499700,21.40710755,0
2367,6/24/2002,68.83143716,70.28331338,67.88213389,69.66207886,37169700,0,0,0.362922668,0.523704311,2.401179499,5979000,19.16917543,1
2368,6/25/2002,70.0111118,70.4229393,68.08458326,68.09854126,33355000,0,0,-1.563537598,-2.244460147,2.338356038,-3814700,-10.26292921,0
2369,6/26/2002,66.45120713,68.51036019,66.44423079,68.21021271,37913600,0,0,0.111671448,0.163985081,2.066129397,4558600,13.6669165,1
2370,6/27/2002,68.75469057,69.44572607,67.40751723,69.40384674,31616400,0,0,1.193634033,1.749934483,2.038208838,-6297200,-16.60934335,1
2371,6/28/2002,69.27120379,70.15070668,69.01991725,69.07575989,28184200,0,0,-0.328086853,-0.472721425,1.130789428,-3432200,-10.8557584,0
2372,7/1/2002,69.22932181,69.66209424,67.63086234,67.72858429,20270200,0,0,-1.347175598,-1.950287048,2.031231895,-7914000,-28.07956231,0
2373,7/2/2002,67.60994729,67.84727058,66.15108855,66.29069519,34213900,0,0,-1.437889099,-2.123016617,1.696182031,13943700,68.78915847,0
2374,7/3/2002,66.04637542,66.89795175,65.41815901,66.66761017,30565800,0,0,0.376914978,0.568579009,1.479792743,-3648100,-10.66262542,1
2375,7/5/2002,67.5541159,69.47366354,67.47035723,69.32009888,19013500,0,0,2.652488708,3.978676754,2.003306315,-11552300,-37.79485569,1
2376,7/8/2002,69.08973455,69.59230239,68.09854623,68.45453644,19118600,0,0,-0.865562439,-1.248645707,1.49375616,105100,0.552765141,0
2377,7/9/2002,68.21721037,68.64299588,66.31860309,66.7304306,28620400,0,0,-1.724105835,-2.518614433,2.324392788,9501800,49.69924576,0
2378,7/10/2002,67.00960292,67.05846387,64.24545743,64.30130005,50522500,0,0,-2.429130554,-3.640214116,2.813006437,21902100,76.52618412,0
2379,7/11/2002,64.05003748,65.15988189,63.04489136,64.82483673,59476500,0,0,0.523536682,0.814192997,2.114990528,8954000,17.72279677,1
2380,7/12/2002,65.14591365,65.53680138,63.88249954,64.11284637,39018600,0,0,-0.711990356,-1.098329579,1.654301846,-20457900,-34.39661043,0
2381,7/15/2002,63.96632305,64.49681784,61.34875743,64.45493317,77317200,0,0,0.342086792,0.533569809,3.148060405,38298600,98.15472621,1
2382,7/16/2002,63.60331842,64.48281611,62.73079707,63.21242523,53282400,0,0,-1.242507935,-1.927715806,1.752019041,-24034800,-31.08596793,0
2383,7/17/2002,64.53866018,65.12499731,62.64703448,63.33806992,48880600,0,0,0.125644684,0.198765802,2.477962826,-4401800,-8.261264508,1
2384,7/18/2002,63.31016898,63.58937697,61.25102001,61.285923,32656700,0,0,-2.052146912,-3.239989653,2.338356964,-16223900,-33.19087736,0
2385,7/19/2002,60.55994989,61.1113839,58.84282889,59.12901306,77572600,0,0,-2.156909943,-3.519421487,2.268555006,44915900,137.5396167,0
2386,7/22/2002,58.70323235,59.96664682,56.85348612,57.3769989,78134000,0,0,-1.75201416,-2.963036366,3.113160703,561400,0.723709145,0
2387,7/23/2002,57.621306,58.10293411,55.66685625,55.80645752,74484100,0,0,-1.570541382,-2.737231664,2.436077861,-3649900,-4.671333862,0
2388,7/24/2002,54.53605268,59.41519412,54.22194724,59.13598633,107022800,0,0,3.329528809,5.96620706,5.193246888,32538700,43.68543085,1
2389,7/25/2002,58.82187743,59.92474533,56.95817372,58.63341522,87176600,0,0,-0.502571106,-0.849856639,2.966571604,-19846200,-18.54389906,0
2390,7/26/2002,59.08715287,59.98061397,58.49383935,59.75026703,41206800,0,0,1.116851807,1.904804287,1.486774614,-45969800,-52.73181106,1
2391,7/29/2002,61.07649522,63.0588612,60.93689393,62.66099167,53492900,0,0,2.91072464,4.871483902,2.121967262,12286100,29.81571003,1
2392,7/30/2002,62.34689427,63.79877128,61.92808503,63.47768402,47532200,0,0,0.816692352,1.303350507,1.870686254,-5960700,-11.14297411,1
2393,7/31/2002,63.16354262,63.9034441,62.29800323,63.63121796,44669900,0,0,0.153533936,0.241870727,1.605440869,-2862300,-6.021812582,1
2394,8/1/2002,63.43577072,63.7638395,61.65583091,61.96993637,66571900,0,0,-1.661281586,-2.61079646,2.108008587,21902000,49.03077912,0
2395,8/2/2002,61.77449509,62.06068457,59.76420835,60.58088684,51772900,0,0,-1.38904953,-2.24148936,2.296476219,-14799000,-22.23010009,0
2396,8/5/2002,60.3714884,60.67861758,58.31932205,58.47288132,47191300,0,0,-2.108005524,-3.479654448,2.359295526,-4581600,-8.849417359,0
2397,8/6/2002,59.49198229,61.35568612,59.40821834,60.44128036,64730000,0,0,1.968399048,3.366345225,1.947467776,17538700,37.16511306,1
2398,8/7/2002,61.33475936,61.77450817,59.86891931,61.49530029,43289400,0,0,1.054019928,1.743874255,1.905588867,-21440600,-33.12312683,1
2399,8/8/2002,61.7186488,63.58933418,61.28588176,63.48463058,48339800,0,0,1.989330292,3.234930608,2.303452417,5050400,11.66659737,1
2400,8/9/2002,62.89134277,64.17569707,62.36782992,63.72198486,41879200,0,0,0.237354279,0.373876758,1.807867148,-6460600,-13.36497048,1
2401,8/12/2002,62.81454886,63.70800977,62.507425,63.25430298,25841700,0,0,-0.467681885,-0.733941176,1.200584777,-16037500,-38.29466656,0
2402,8/13/2002,62.92623753,63.98024476,61.87921197,62.10257721,49690500,0,0,-1.151725769,-1.820786436,2.101032792,23848800,92.28804607,0
2403,8/14/2002,62.13750365,64.65734677,61.43948628,64.37116241,57423600,0,0,2.268585205,3.652964671,3.217860487,7733100,15.56253207,1
2404,8/15/2002,64.80389364,65.60661423,64.3571632,65.2645874,45551500,0,0,0.893424988,1.38792738,1.249451029,-11872100,-20.67460069,1
2405,8/16/2002,64.78994494,65.66944794,64.21757115,65.06915283,36517300,0,0,-0.19543457,-0.299449637,1.4518768,-9034200,-19.83293635,0
2406,8/19/2002,65.23665821,66.83511753,64.9853717,66.59081268,33669900,0,0,1.521659851,2.33852722,1.849745832,-2847400,-7.797400136,1
2407,8/20/2002,66.18599663,66.59084793,65.34837805,65.885849,30508300,0,0,-0.704963684,-1.058650068,1.242469876,-3161600,-9.389989278,0
2408,8/21/2002,66.35350292,66.85607607,65.31345894,66.83513641,39628900,0,0,0.949287415,1.440806226,1.542617131,9120600,29.89547107,1
2409,8/22/2002,66.65363398,67.81234462,66.36046815,67.48427582,38399800,0,0,0.649139404,0.971254701,1.451876467,-1229100,-3.101524393,1
2410,8/23/2002,67.016593,67.11431493,65.71828136,66.03238678,33716400,0,0,-1.451889038,-2.151447905,1.39603357,-4683400,-12.19641769,0
2411,8/26/2002,66.24876013,66.75830928,65.26455413,66.49306488,33830100,0,0,0.460678101,0.697654777,1.493755145,113700,0.337224615,1
2412,8/27/2002,66.80025323,67.18416487,65.26461731,65.72531128,35335700,0,0,-0.767753601,-1.154637108,1.919547568,1505600,4.450474577,0
2413,8/28/2002,65.11104455,65.25762753,64.07798207,64.28738403,38970600,0,0,-1.437927246,-2.18778309,1.179645465,3634900,10.28676381,0
2414,8/29/2002,63.70803071,64.95050586,63.38694342,64.31530762,42965700,0,0,0.027923584,0.043435558,1.563562441,3995100,10.25157426,1
2415,8/30/2002,63.99421759,65.18782638,63.79877363,64.06401825,30366700,0,0,-0.251289368,-0.39071471,1.389052747,-12599000,-29.32339052,0
2416,9/3/2002,63.33107036,63.51953256,61.53018563,61.6209259,76586400,0,0,-2.443092346,-3.813517186,1.989346933,46219700,152.2052116,0
2417,9/4/2002,61.85129404,62.99604162,61.46738251,62.50045013,51099500,0,0,0.879524231,1.427314209,1.528659113,-25486900,-33.27862388,1
2418,9/5/2002,61.76751084,62.4236484,61.07647564,61.96993637,67250900,0,0,-0.530513763,-0.848815908,1.347172761,16151400,31.60774567,0
2419,9/6/2002,62.64702894,63.2194027,62.3608394,62.8215332,38622200,0,0,0.851596832,1.374209628,0.858563297,-28628700,-42.56998791,1
2420,9/9/2002,62.19332762,63.76386622,61.98392567,63.28223801,33998400,0,0,0.460704803,0.733354918,1.779940555,-4623800,-11.9718711,1
2421,9/10/2002,63.61726801,64.06399846,63.21241688,64.00815582,41416600,0,0,0.725917816,1.147111479,0.851581579,7418200,21.81926208,1
2422,9/11/2002,64.54564774,65.14594292,63.58936231,63.61030197,27711200,0,0,-0.397853851,-0.621567433,1.556580612,-13705400,-33.09156232,0
2423,9/12/2002,63.34502313,63.40784209,62.1165121,62.43759918,43601700,0,0,-1.172702789,-1.843573687,1.291329985,15890500,57.34324028,0
2424,9/13/2002,61.90712526,62.75172514,61.5999961,62.59117889,41131000,0,0,0.153579712,0.245973122,1.151729037,-2470700,-5.666522177,1
2425,9/16/2002,62.33989982,62.74475098,61.7465864,62.74475098,28167600,0,0,0.153572083,0.245357389,0.998164575,-12963400,-31.51734701,1
2426,9/17/2002,63.44279315,63.65220048,61.25101921,61.30686188,47609700,0,0,-1.437889099,-2.291648428,2.401181261,19442100,69.02291995,0
2427,9/18/2002,60.73446964,61.77451363,60.22491481,60.69258499,54719400,0,0,-0.614276886,-1.001970852,1.549598821,7109700,14.93330141,0
2428,9/19/2002,60.0224669,60.58786417,59.12202454,59.12202454,48510500,0,0,-1.570560455,-2.587730372,1.465839632,-6208900,-11.34679839,0
2429,9/20/2002,59.54131559,59.73763561,58.93132201,59.1416626,46325600,0.378,0,0.019638062,0.033216152,0.806313601,-2184900,-4.503973367,1
2430,9/23/2002,58.65087355,58.93834067,57.97777392,58.65788651,46893800,0,0,-0.483776093,-0.817995422,0.960566753,568200,1.226535652,0
2431,9/24/2002,57.80248283,58.65086891,57.38880387,57.71133041,69507000,0,0,-0.946556091,-1.613689391,1.262065046,22613200,48.22215304,0
2432,9/25/2002,58.45454253,59.43614263,57.52201709,59.1416626,59294400,0,0,1.430332184,2.478425248,1.914125538,-10212600,-14.69290863,1
